MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,MSIS,num_masked_target_values,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.2],Coverage[0.2],QuantileLoss[0.3],Coverage[0.3],QuantileLoss[0.4],Coverage[0.4],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.6],Coverage[0.6],QuantileLoss[0.7],Coverage[0.7],QuantileLoss[0.8],Coverage[0.8],QuantileLoss[0.9],Coverage[0.9],RMSE,NRMSE,ND,wQuantileLoss[0.1],wQuantileLoss[0.2],wQuantileLoss[0.3],wQuantileLoss[0.4],wQuantileLoss[0.5],wQuantileLoss[0.6],wQuantileLoss[0.7],wQuantileLoss[0.8],wQuantileLoss[0.9],mean_absolute_QuantileLoss,mean_wQuantileLoss,MAE_Coverage,OWA,context_length,rope_scaling,train_size,test_size,forecast_horizon
0.0021010019506017366,0.29355356097221375,0.7448589205741882,0.12414315342903137,0.2579880850655692,0.18964284138522997,0.7652388413747152,0.8494861920674642,3.670342293357149,0.0,0.3028587162494659,0.0,0.4306507229804993,0.0,0.43777620792388916,0.0,0.3032591983675957,0.16666666666666666,0.29355356097221375,0.3333333333333333,0.26418623030185695,0.8333333333333334,0.29424176663160323,1.0,0.37860443592071524,1.0,0.3549774438142776,1.0,0.045836687823202674,0.3692244522321243,0.3941062567202962,0.4065987637175664,0.5781641477134009,0.5877303685729122,0.4071364254237873,0.3941062567202962,0.3546795547513939,0.39503019767123354,0.5082901277853543,0.47657003763966027,0.34001203146245745,0.45647843111062275,0.5,,50,True,50,12,6
0.004569230911632379,0.3946709632873535,0.6024113893508911,0.10040189822514851,0.25846653514438206,0.2544952051316084,0.7610776424407959,1.0562764008839924,3.373195986177824,0.0,0.32822953760623935,0.0,0.4937021464109421,0.0,0.5184703320264816,0.0,0.4591873049736023,0.0,0.39467094745486975,0.3333333333333333,0.36266041100025176,0.3333333333333333,0.2574874460697174,0.6666666666666666,0.2807715594768524,1.0,0.22057719826698297,1.0,0.0675960865112203,0.6732550649554246,0.6551518949743271,0.544859448889093,0.8195431811853937,0.8606582498135411,0.7622487109156164,0.6551518686924804,0.602014532612049,0.42742791823236387,0.46607943415443837,0.3661570849526248,0.3684174314762155,0.6115711588275112,0.5,,50,True,50,12,6
0.004581490221122901,0.3016469478607178,0.42181578278541565,0.07030263046423595,0.25943080798999685,0.19378766808627493,1.182315746943156,1.1061218579610188,3.5402317747448024,0.0,0.2091090574860573,0.0,0.21010680496692657,0.0,0.22341757752001282,0.3333333333333333,0.2332747220993042,0.3333333333333333,0.3016469366848469,0.6666666666666666,0.32959724068641666,1.0,0.3864721432328224,1.0,0.3610300958156585,1.0,0.276780879497528,1.0,0.06768670638406703,0.9627905234427938,0.7151153659278091,0.4957354988123675,0.49810086189641517,0.5296567521601458,0.5530251157481576,0.715115339433137,0.7813772128438541,0.91621072279656,0.8558951811419541,0.6561652996240086,0.28127060644328594,0.6668091093840667,0.5,,50,True,50,12,6
0.005026448207596938,0.34555330872535706,0.28516730666160583,0.047527884443600975,0.25778311177303914,0.22341346461671607,1.9124544461568196,1.3880271911621094,2.5653999892454245,0.0,0.159474316239357,0.0,0.16198294088244442,0.0,0.2685238473117352,0.3333333333333333,0.2719076208770275,0.6666666666666666,0.3455533366650343,1.0,0.40731883049011236,1.0,0.4141350477933884,1.0,0.3854250788688659,1.0,0.2709177196025848,1.0,0.07089744852670608,1.4917021735069365,1.2117563993245843,0.5592307130375131,0.568027740552537,0.9416361589808027,0.9535020829007129,1.2117564973010235,1.4283503787952025,1.4522528989791326,1.3515752677996538,0.950030782890795,0.29835985985895,1.0462625023597083,0.5,,50,True,50,12,6
0.10490346948305766,1.9217619895935059,2.125162363052368,0.3541937271753947,0.2246059626340866,1.4260247643293982,0.9841322898864746,1.718072732289632,11.702718978393957,0.0,0.583408671617508,0.0,1.0283766984939575,0.0,1.3883205235004425,0.0,1.69226713180542,0.0,1.921761929988861,0.0,2.083154171705246,0.0,2.0444290414452553,0.0,1.8528590917587282,0.0,1.3097019702196122,0.3333333333333333,0.3238880508494527,0.9144375690455557,0.9042894900666703,0.27452428189042405,0.4839050024473901,0.6532773907714041,0.7963001609791446,0.9042894620195686,0.9802329496901188,0.9620107512674205,0.8718670742396684,0.6162832511011012,1.5449199145038923,0.7269655916006933,0.25555555555555554,,32,False,50,12,6
0.001860553864389658,0.35316452383995056,1.5822144746780396,0.2637024124463399,0.24194477543686377,0.24328177315275398,0.2533423900604248,0.29928918679555255,4.9201187419949095,0.0,0.4172915935516358,0.0,0.6285167992115022,0.0,0.682401269674301,0.0,0.6274615645408631,0.0,0.35316453874111176,0.0,0.12605952024459838,0.6666666666666666,0.2694466263055802,1.0,0.4651605904102324,1.0,0.4608363211154937,1.0,0.043134138039256774,0.1635712682303732,0.2232090083184298,0.2637389558937952,0.3972386862023856,0.4312950491829883,0.396571750911673,0.22320901773634463,0.07967283972057573,0.1702971566863014,0.2939933857607305,0.29126033700915804,0.4478154248661465,0.2830307976782169,0.5,,32,False,50,12,6
0.003435606136918068,0.1694081872701645,1.105191946029663,0.1841986576716105,0.2520803002750172,0.11200676073281791,0.7252833048502604,0.38223783175150555,4.57355421975873,0.0,0.39965934753417975,0.0,0.543637353181839,0.0,0.49533830434083936,0.0,0.2933817312121391,0.0,0.1694081872701645,0.5,0.3074375152587891,0.8333333333333334,0.43825035989284516,1.0,0.5860709071159361,1.0,0.5028481364250182,1.0,0.058614043853995164,0.31821102604608725,0.1532839502484192,0.36161985161937926,0.4918940597918979,0.44819210465685444,0.26545771733688045,0.1532839502484192,0.2781756746990785,0.39653777922218286,0.53028879663968,0.4549871524412303,0.41511464913686114,0.3756041207395114,0.5,,32,False,50,12,6
0.0040277158841490746,0.3816421926021576,0.7448589205741882,0.12414315342903137,0.2579880850655692,0.24655027027389076,1.280644178390503,0.6173930962880453,3.5093672024106506,0.0,0.2733001738786698,0.0,0.33606506884098053,0.0,0.28545177541673183,0.0,0.21883041560649874,0.5,0.3816422075033188,1.0,0.5723434209823609,1.0,0.659613785147667,1.0,0.5643820643424986,1.0,0.39258500337600705,1.0,0.06346428825842983,0.5112185932566173,0.5123684258328566,0.36691535313558615,0.45117949125442247,0.38322931703185625,0.29378773558596744,0.5123684458382036,0.7683917117367131,0.8855553272278616,0.7577033029388093,0.5270595444750472,0.40935710167719264,0.5495766921360519,0.5,,32,False,50,12,6
0.006772092853983243,0.36394453048706055,0.6024113893508911,0.10040189822514851,0.25846653514438206,0.23468191622547796,1.3721423149108887,0.7701406478881836,3.9303544149020397,0.0,0.27990377247333526,0.0,0.3067444771528244,0.0,0.2732954028993845,0.16666666666666666,0.2960691183805466,0.3333333333333333,0.36394454538822174,0.6666666666666666,0.45776530504226687,1.0,0.4836015790700914,1.0,0.41534203886985777,1.0,0.3237873643636703,1.0,0.08229272661653181,0.8196331749823357,0.6041461647649411,0.4646389119152221,0.5091943521906964,0.4536690503044192,0.491473308131784,0.6041461895007968,0.7598881978900117,0.8027762881295797,0.6894657807140667,0.53748546273761,0.3556059559600221,0.5903041712793541,0.5,,32,False,50,12,6
0.009605489671230316,0.5627781748771667,0.42181578278541565,0.07030263046423595,0.25943080798999685,0.3615467384395781,2.829531987508138,1.203852653503418,2.8916273679649396,0.0,0.15098026394844055,0.0,0.18110077008605002,0.16666666666666666,0.3283379979431629,0.3333333333333333,0.4179540902376174,0.8333333333333334,0.5627781748771667,1.0,0.5775819659233093,1.0,0.5449714154005052,1.0,0.4482594430446624,1.0,0.29804043173789974,1.0,0.09800760006872078,1.3940815503138078,1.3341799853028755,0.3579293855518123,0.42933616397700997,0.7783919221206419,0.990845073358095,1.3341799853028755,1.369275379193515,1.29196544473003,1.0626900683626128,0.7065653868374043,0.39000050591097934,0.9245754232704441,0.5,,32,False,50,12,6
0.011153887957334518,0.6279969811439514,0.28516730666160583,0.047527884443600975,0.25778311177303914,0.4060241293702106,4.027772903442383,1.5109411875406902,2.262294444898231,0.0,0.1183535225689411,0.16666666666666666,0.2619397282600403,0.5,0.4023363173007965,0.8333333333333334,0.5359611287713051,1.0,0.6279969811439514,1.0,0.6107490181922913,1.0,0.5631976872682573,1.0,0.46356329321861256,1.0,0.29101352095603933,1.0,0.10561196881667588,2.2221054030292566,2.202205394776074,0.4150318770916663,0.9185475408331834,1.4108781332995841,1.8794620429869406,2.202205394776074,2.141721732909016,1.9749728461565075,1.6255835868615212,1.0205009976875468,0.43056791085335944,1.5098782391780043,0.5,,32,False,50,12,6
0.148097425699234,2.3498945236206055,2.125162363052368,0.3541937271753947,0.2246059626340866,1.743716340728452,1.2894306182861328,1.8524055480957031,12.858462165357233,0.0,0.6565952301025392,0.0,1.1935393571853639,0.0,1.6469928324222565,0.0,2.0207734346389774,0.0,2.3498943746089935,0.0,2.5364967942237855,0.0,2.659990683197975,0.0,2.5650756835937503,0.0,2.0503030076622966,0.0,0.38483428342500103,1.0865079020285227,1.1057482310412532,0.3089623840126136,0.5616226684304181,0.7749962360789613,0.9508795514976761,1.1057481609234991,1.193554355339052,1.251664686634782,1.2070022169551013,0.9647747594764707,1.9644068219595485,0.9243561132609527,0.5,,50,False,50,12,6
0.013875326762596766,0.9885485172271729,1.5822144746780396,0.2637024124463399,0.24194477543686377,0.6809739367466645,0.9558529853820801,1.2549182573954265,6.261190045361828,0.0,0.5334376275539399,0.0,0.8743023395538331,0.0,1.0510021090507506,0.0,1.1214205622673035,0.0,0.9885485023260117,0.0,0.7598361164331435,0.0,0.4816509738564491,0.3333333333333333,0.216725355386734,1.0,0.31524123251438135,1.0,0.11779357691570778,0.4466913132229205,0.6247879368113668,0.337146218854108,0.552581431624017,0.6642602035761405,0.7087664663764994,0.6247879273934519,0.4802358520881061,0.3044157297034329,0.13697596555665112,0.19924051862724168,0.7046849798825051,0.4453789237555166,0.5,,50,False,50,12,6
0.00978372742732366,0.7220383286476135,1.105191946029663,0.1841986576716105,0.2520803002750172,0.47738645705348426,1.4183168411254883,1.180439790089925,4.905858073157465,0.0,0.48256312012672425,0.0,0.775691729784012,0.0,0.8290093302726745,0.0,0.9129899144172668,0.0,0.7220383659005165,0.0,0.4756181985139847,0.16666666666666666,0.2699531938880682,0.3333333333333333,0.1958306401968002,1.0,0.3271990686655044,1.0,0.09891272631630199,0.5369893981130073,0.6533148664731893,0.4366328598939793,0.7018615477344354,0.7501043897857216,0.8260917189065025,0.6533149001803684,0.4303489545165571,0.24425910345968332,0.17719151944629186,0.2960563274469632,0.5545437290850613,0.5017623690411669,0.5,,50,False,50,12,6
0.005102559924125671,0.6885057091712952,0.7448589205741882,0.12414315342903137,0.2579880850655692,0.44479167128739516,1.7133657137552898,1.3611386617024739,5.087858883620731,0.0,0.43842564225196845,0.0,0.655900651216507,0.0,0.8109116971492767,0.0,0.7872409820556642,0.0,0.6885057166218758,0.0,0.5452922321856022,0.16666666666666666,0.2964805819094181,0.5,0.32852969169616697,0.8333333333333334,0.3363118097186088,1.0,0.07143220509074091,0.5754018898156666,0.9243437786051456,0.5886022576114145,0.8805703108326793,1.088678237919431,1.0568994480844842,0.9243437886078191,0.7320745138760688,0.39803588803215323,0.44106297531204136,0.45151074979320466,0.5430665560894543,0.7290864633410329,0.5,,50,False,50,12,6
0.0028242310509085655,0.33137640357017517,0.6024113893508911,0.10040189822514851,0.25846653514438206,0.21368104990527106,0.6757098833719889,0.717208464940389,3.305303232570975,0.0,0.2902525693178177,0.0,0.44969751834869387,0.0,0.4817714497447014,0.0,0.4552753865718842,0.0,0.33137638308107853,0.0,0.2798071295022964,0.3333333333333333,0.17008785456418993,0.8333333333333334,0.238349238038063,1.0,0.27017350196838374,1.0,0.05314349490679518,0.5293076709328975,0.5500832312072305,0.4818178647494861,0.7464957109015665,0.799738282278857,0.7557549452417416,0.5500831971954289,0.4644784850495498,0.2823450179908826,0.3956585852317442,0.44848670982051064,0.3296434479041232,0.5472065331621965,0.5,,50,False,50,12,6
0.002118251286447048,0.22438934445381165,0.42181578278541565,0.07030263046423595,0.25943080798999685,0.1441549072964275,0.8999101320902506,0.9880760510762533,2.68899901124844,0.0,0.25836637914180755,0.0,0.33077500760555273,0.0,0.3232005313038826,0.0,0.24288257770240307,0.3333333333333333,0.22438934445381165,0.3333333333333333,0.29120694547891623,0.8333333333333334,0.3111741922795773,1.0,0.3455321043729781,1.0,0.27886350154876705,1.0,0.046024463999562754,0.6546620474318685,0.5319605230797209,0.6125099858419537,0.7841693485751414,0.766212513836401,0.5758024891779862,0.5319605230797209,0.6903652195182507,0.737701634170186,0.8191540441926891,0.6611025782566067,0.28959895376529965,0.6865531485165485,0.5,,50,False,50,12,6
0.0034002289175987244,0.27334532141685486,0.28516730666160583,0.047527884443600975,0.25778311177303914,0.17672823194711917,1.2577489217122395,1.0876110394795735,2.3819451590633864,0.0,0.1724246516823769,0.0,0.21364643499255184,0.0,0.2318929500877857,0.3333333333333333,0.2620296940207481,0.5,0.27334536239504814,0.5,0.28372282758355144,0.8333333333333334,0.3407509289681912,1.0,0.3284623771905898,1.0,0.2529732018709182,1.0,0.058311481867628134,1.226889910002696,0.9585436865707065,0.6046438271655903,0.7491968048289479,0.8131821028241565,0.9188630249669048,0.9585438302694838,0.994934625939542,1.1949158301394758,1.151823401622824,0.8871045030807448,0.2621387143101957,0.9192453278708521,0.5,,50,False,50,12,6
0.12147839864095052,3.2948265075683594,2.6802127361297607,0.22335106134414673,0.242297337605403,1.1331898168763617,2.039003054300944,1.6926762262980144,21.47144368921817,0.0,1.0050334692001344,0.08333333333333333,1.7535226315259935,0.08333333333333333,2.3634260565042493,0.08333333333333333,2.8616866260766987,0.08333333333333333,3.2948266305029392,0.16666666666666666,3.67068542689085,0.16666666666666666,3.904166017472744,0.16666666666666666,4.007460340857506,0.25,3.765981924720108,0.3333333333333333,0.34853751396506877,1.5604918636497125,1.2293152939516674,0.37498272269663463,0.6542475557586105,0.8818053972525506,1.067708763375622,1.2293153398191383,1.369550027656139,1.4566627360745914,1.4952023348132792,1.4051055999973356,2.958532124861247,1.1038422752715447,0.25555555555555554,,32,True,50,12,12
0.13485407829284668,3.4430580139160156,2.6802127361297607,0.22335106134414673,0.242297337605403,1.1841710849788136,1.8964686393737793,1.687217394510905,23.777131825045565,0.0,1.0501617193222046,0.08333333333333333,1.8222578734159471,0.08333333333333333,2.4302228912711143,0.08333333333333333,2.97894848883152,0.08333333333333333,3.4430579356849194,0.08333333333333333,3.8585410758852956,0.16666666666666666,4.199255374073982,0.16666666666666666,4.35966622531414,0.16666666666666666,4.241514221578837,0.25,0.36722483343701945,1.6441597869606146,1.2846211673808428,0.3918202854444468,0.6798929983622478,0.9067276110255215,1.1114597168630485,1.284621138192452,1.439639855400824,1.5667619653720943,1.6266120097651342,1.582528940483882,3.153736200597551,1.1766738356566282,0.29444444444444445,,50,True,50,12,12
0.12033984065055847,3.2882847785949707,2.6802127361297607,0.22335106134414673,0.242297337605403,1.1309399197602672,2.1205382347106934,1.7003809611002605,19.84679722925083,0.0,0.9768464952707292,0.08333333333333333,1.7130187720060348,0.08333333333333333,2.3151580691337585,0.08333333333333333,2.8324330389499663,0.08333333333333333,3.2882849611341953,0.16666666666666666,3.687661238014698,0.16666666666666666,4.0072258550673725,0.16666666666666666,4.140332987904549,0.25,4.066386011242867,0.3333333333333333,0.34690033244515417,1.55316178198338,1.22687454404954,0.3644660299171998,0.6391353749328278,0.8637963837440968,1.0567941121867857,1.226874612155785,1.3758837827700563,1.495114847060172,1.5447777454722527,1.5171877800695577,3.0030386031915746,1.1204478520343037,0.25555555555555554,,32,False,50,12,12
0.14267666141192117,3.6666982173919678,2.6802127361297607,0.22335106134414673,0.242297337605403,1.2610876694001707,2.3685525258382163,1.6926544507344563,27.680062906844316,0.0,0.9912236481904984,0.08333333333333333,1.836708697676659,0.08333333333333333,2.543772821128368,0.08333333333333333,3.1698398619890216,0.08333333333333333,3.6666982546448708,0.08333333333333333,4.042146049439907,0.08333333333333333,4.351081670075654,0.16666666666666666,4.561737668514253,0.16666666666666666,4.45063135419041,0.25,0.37772564304256756,1.6911746054367538,1.3680623810058812,0.36983021341127936,0.6852846689807446,0.9490936248596399,1.182682187596155,1.3680623949051147,1.50814373611133,1.623409071758474,1.7020058173074062,1.6605515279421967,3.290426669538849,1.2276736936524821,0.29444444444444445,,50,False,50,12,12
